date,predicted_value,lower_bound,upper_bound,trend,model_run_date
2018-05-28,34794.248821138804,26570.23545844103,45916.76693370641,9.771492773930046,2025-11-26 22:56:22
2018-05-29,34786.757482414265,25713.832731228333,45775.83008959127,9.763798759429747,2025-11-26 22:56:22
2018-05-30,32604.30401684823,25009.084696854254,42890.66044302274,9.75610474492945,2025-11-26 22:56:22
2018-05-31,33313.57091628895,25239.446278762447,43840.433543237,9.74841073042915,2025-11-26 22:56:22
2018-06-01,30491.685543651853,23174.79780001101,39670.26452434481,9.740716715928853,2025-11-26 22:56:22
2018-06-02,25188.367212723464,19379.5771049096,33670.78563926869,9.733022701428554,2025-11-26 22:56:22
2018-06-03,27431.632086271187,21119.14889157379,37690.11888002467,9.725328686928258,2025-11-26 22:56:22
2018-06-04,37335.37124283586,28708.588315549456,48639.2515377083,9.717634672427959,2025-11-26 22:56:22
2018-06-05,37685.25050304264,28593.758330857352,50366.782053710784,9.70994065792766,2025-11-26 22:56:22
2018-06-06,35582.79810750311,26648.25623160523,46487.20663677944,9.70224664342736,2025-11-26 22:56:22
2018-06-07,36515.833854403405,27922.370008908867,47967.1080607315,9.694552628466115,2025-11-26 22:56:22
2018-06-08,33504.62403295667,25688.2333563022,43466.00890202168,9.686858613504867,2025-11-26 22:56:22
2018-06-09,27693.02912787758,21156.91331929349,36770.07148994311,9.67916459854362,2025-11-26 22:56:22
2018-06-10,30060.420830028535,22767.285420134805,38472.09227682679,9.671470583582373,2025-11-26 22:56:22
2018-06-11,40640.725883574276,31453.52785397134,53324.28189149478,9.663776568621127,2025-11-26 22:56:22
2018-06-12,40735.9464869003,31200.871994695983,53903.99983075005,9.65608255365988,2025-11-26 22:56:22
2018-06-13,38143.50959453036,28539.349612597114,49345.895508971684,9.648388538698635,2025-11-26 22:56:22
2018-06-14,38742.83632399986,29395.647046969294,50738.64306700283,9.640694523737388,2025-11-26 22:56:22
2018-06-15,35162.98789548654,26595.14507524435,46091.310134841486,9.63300050877614,2025-11-26 22:56:22
2018-06-16,28738.477669502798,21720.26335187807,37962.05154948504,9.625306493814895,2025-11-26 22:56:22
2018-06-17,30778.601815633396,23585.141293444187,40681.71614120129,9.617612478853648,2025-11-26 22:56:22
2018-06-18,40988.95543800651,31258.99996454139,53570.52822651553,9.609918463892402,2025-11-26 22:56:22
2018-06-19,40531.498119188116,31034.613725608935,52979.90349065538,9.60222444896199,2025-11-26 22:56:22
2018-06-20,37458.40910778466,28814.424391851906,49243.407665004815,9.594530434031581,2025-11-26 22:56:22
2018-06-21,37546.85870747912,28650.39886790757,49448.090878841635,9.58683641910117,2025-11-26 22:56:22
2018-06-22,33668.220176311384,25415.355844189064,44176.10343282021,9.579142404170758,2025-11-26 22:56:22
2018-06-23,27221.38605351509,21063.080116231744,36081.98169719998,9.571448389240347,2025-11-26 22:56:22
2018-06-24,28822.116089431103,21966.59633574386,37900.36591794831,9.563754374309937,2025-11-26 22:56:22
2018-06-25,37938.443314990975,29781.93773442039,50193.605065093056,9.556060359379526,2025-11-26 22:56:22
2018-06-26,37183.674871118834,28492.225437908648,49098.05852131443,9.548366344449116,2025-11-26 22:56:22
2018-06-27,34115.53847899372,26133.401145949643,44916.203817492606,9.540672329518703,2025-11-26 22:56:22
2018-06-28,33977.417611867386,26201.0842387802,44550.337934970856,9.532978314588293,2025-11-26 22:56:22
2018-06-29,30333.461938288237,22773.318533702113,39854.97978901799,9.525284299657882,2025-11-26 22:56:22
2018-06-30,24466.728256415914,18620.419437201675,31718.96694564985,9.517590284727472,2025-11-26 22:56:22
2018-07-01,25843.13438585253,19417.69819632463,33864.1411746029,9.50989626979706,2025-11-26 22:56:22
2018-07-02,33945.93132476852,25829.61192650491,44018.85363135454,9.50220225486665,2025-11-26 22:56:22
2018-07-03,33308.586321059054,25204.869756834127,44006.275974443146,9.49450823993624,2025-11-26 22:56:22
2018-07-04,30656.03709080014,23286.32829892453,41156.90206247374,9.486814225005828,2025-11-26 22:56:22
2018-07-05,30664.14844779835,23322.07142027033,40654.63279929249,9.479120210075417,2025-11-26 22:56:22
2018-07-06,27557.491578014404,20944.286025233298,36098.67546274482,9.471426195145007,2025-11-26 22:56:22
2018-07-07,22426.67818801794,16815.90135081687,28939.71653215243,9.463732180214594,2025-11-26 22:56:22
2018-07-08,23905.518038734863,18093.11800449376,31161.840440676635,9.456038165284184,2025-11-26 22:56:22
2018-07-09,31705.100192805094,24294.32838445622,41645.78413598,9.448344150353773,2025-11-26 22:56:22
2018-07-10,31518.526876420052,24016.18654499596,41845.00460875077,9.440650135423363,2025-11-26 22:56:22
2018-07-11,29451.65310933153,22714.369063736776,39424.30568427941,9.432956120492952,2025-11-26 22:56:22
2018-07-12,29946.612388578986,22929.120980350337,39524.89076543845,9.42526210556254,2025-11-26 22:56:22
2018-07-13,27419.797217353793,20516.16169457298,36014.93121776206,9.41756809063213,2025-11-26 22:56:22
2018-07-14,22783.82557456718,17344.085455563283,29327.742002205145,9.409874075701717,2025-11-26 22:56:22
2018-07-15,24794.930808952307,18656.010202649595,32294.717324565296,9.402180060771308,2025-11-26 22:56:22
2018-07-16,33575.37640143093,25545.829171506906,44425.515205611846,9.394486045840896,2025-11-26 22:56:22
2018-07-17,34172.61818566699,25887.412842696882,44722.77373936985,9.386792030910486,2025-11-26 22:56:22
2018-07-18,32731.996586562404,25166.723997404602,42584.65880914091,9.379098015980075,2025-11-26 22:56:22
2018-07-19,34119.59653982001,25969.57493007479,44686.016862499884,9.371404001049664,2025-11-26 22:56:22
2018-07-20,32054.046539508632,24101.396626386293,42585.35007488879,9.363709986119252,2025-11-26 22:56:22
2018-07-21,27339.772523740332,20379.14318246069,35553.508416137345,9.356015971188842,2025-11-26 22:56:22
2018-07-22,30477.03831676072,23656.491346576957,39828.10044791042,9.348321956258431,2025-11-26 22:56:22
2018-07-23,42178.529807595376,31923.393942843904,55037.74851950467,9.340627941328021,2025-11-26 22:56:22
2018-07-24,43880.47821170136,33410.89278996788,57923.49312558744,9.332933926397608,2025-11-26 22:56:22
2018-07-25,42890.934448849126,32802.896471728796,58350.02337450947,9.325239911467198,2025-11-26 22:56:22
2018-07-26,45486.09771190661,34894.67070240596,60913.634898244156,9.317545896536787,2025-11-26 22:56:22
2018-07-27,43366.666355309455,32280.68567829637,57098.68049779847,9.309851881606377,2025-11-26 22:56:22
2018-07-28,37422.283083235016,28194.38263498071,48320.83827683123,9.302157866675966,2025-11-26 22:56:22
2018-07-29,41965.54707750591,31922.26751861444,55165.066942604695,9.294463851745554,2025-11-26 22:56:22
2018-07-30,58080.37280816233,43368.861032698536,76447.05919658819,9.286769836815143,2025-11-26 22:56:22
2018-07-31,60216.8955725267,45557.24993986675,80767.24230302476,9.279075821884733,2025-11-26 22:56:22
2018-08-01,58354.99411702162,45328.58075868692,77785.16559511218,9.271381806954322,2025-11-26 22:56:22
2018-08-02,60968.308306485524,46395.70643832547,79601.04714445319,9.26368779202391,2025-11-26 22:56:22
2018-08-03,56950.86380575071,42127.55721070288,74507.30444840378,9.2559937770935,2025-11-26 22:56:22
2018-08-04,47874.86640893243,36326.359212793956,62781.78941272532,9.24829976216309,2025-11-26 22:56:22
2018-08-05,51888.88647655109,38820.6570573071,67894.19201523671,9.240605747232678,2025-11-26 22:56:22
2018-08-06,68885.62911499343,53435.59176325329,91218.86895585967,9.232911732302266,2025-11-26 22:56:22
2018-08-07,68197.62741801029,52396.10350648592,89790.36141089445,9.225217717371857,2025-11-26 22:56:22
2018-08-08,62758.16868070267,47564.87533510382,83278.3058437257,9.217523702441445,2025-11-26 22:56:22
2018-08-09,61891.48349209452,46408.35023802765,82335.76814503234,9.209829687511036,2025-11-26 22:56:22
2018-08-10,54330.19513119691,40988.50564233133,70392.55617420009,9.202135672580622,2025-11-26 22:56:22
2018-08-11,42755.18571848779,32143.32492316326,56693.84767292534,9.194441657650213,2025-11-26 22:56:22
2018-08-12,43153.97978491876,32736.493820516975,57112.543221346394,9.186747642719801,2025-11-26 22:56:22
2018-08-13,53130.45869313461,40784.18249379072,69729.47700148178,9.179053627789392,2025-11-26 22:56:22
2018-08-14,48763.80328803584,37489.22914353817,64206.2855842117,9.17135961285898,2025-11-26 22:56:22
2018-08-15,41573.44442417646,31440.13813770297,53683.431638718546,9.163665597928569,2025-11-26 22:56:22
2018-08-16,37964.436946000096,28426.10966561562,49317.13463891793,9.155971582998157,2025-11-26 22:56:22
2018-08-17,30909.77315739078,23881.541256946835,41049.60324257959,9.148277568067748,2025-11-26 22:56:22
2018-08-18,22620.587527033367,17041.0615344752,29115.588532767186,9.140583553137336,2025-11-26 22:56:22
2018-08-19,21266.720950796076,16246.060628205103,28169.965743593002,9.132889538206925,2025-11-26 22:56:22
2018-08-20,24460.66123605159,18837.215238919536,32720.15760693627,9.125195523276513,2025-11-26 22:56:22
2018-08-21,21116.75397003692,16020.83134057238,27649.40880305222,9.117501508346104,2025-11-26 22:56:22
2018-08-22,17043.324401644877,12606.960824126156,21855.05862952215,9.109807493415692,2025-11-26 22:56:22
2018-08-23,14829.663042480403,11399.507167808357,19704.957859426064,9.10211347848528,2025-11-26 22:56:22
2018-08-24,11600.04803371083,8707.541834357018,15323.447316263637,9.094419463554871,2025-11-26 22:56:22
2018-08-25,8228.468511476736,6236.446271202988,10910.644273126556,9.08672544862446,2025-11-26 22:56:22
2018-08-26,7552.986057995011,5687.424321574813,9892.060619563543,9.07903143369405,2025-11-26 22:56:22
2018-08-27,8549.031826161885,6519.403096643968,11497.918750738065,9.071337418763637,2025-11-26 22:56:22
2018-08-28,7342.6891599320115,5545.380565192082,9578.49691348913,9.063643403833227,2025-11-26 22:56:22
2018-08-29,5953.514413093629,4572.066214373185,7836.786931788809,9.055949388902816,2025-11-26 22:56:22
2018-09-03,3473.5146452456706,2614.1882380721813,4563.164188938033,9.017479314250762,2025-11-26 22:56:22
2018-09-04,3144.3787046636717,2429.8011533508957,4173.067816663235,9.00978529932035,2025-11-26 22:56:22
2018-09-05,2702.993897368142,2081.0288348459635,3579.5119673681047,9.00209128438994,2025-11-26 22:56:22
2018-09-06,2537.4348333591774,1941.5700775801736,3290.540294727819,8.994397269459528,2025-11-26 22:56:22
2018-09-07,1684.3067624907728,1293.3784961071854,2224.20913855036,8.986703254529118,2025-11-26 22:56:22
2018-09-08,1704.6360058250125,1266.4740101902958,2249.5290091278507,8.979009239598707,2025-11-26 22:56:22
2018-09-09,1743.1604303454014,1323.77030054657,2249.3640485898686,8.971315224668295,2025-11-26 22:56:22
2018-09-10,2209.3714627973104,1700.4380501449855,2890.8136155514094,8.963621209737886,2025-11-26 22:56:22
2018-09-11,2143.816171037022,1615.339233271675,2821.79757357049,8.955927194807474,2025-11-26 22:56:22
2018-09-12,1972.5255105937176,1528.3422136667623,2579.1856539617834,8.948233179877064,2025-11-26 22:56:22
2018-09-13,1975.6406318618492,1483.1011078210563,2624.5044589338454,8.940539164946651,2025-11-26 22:56:22
2018-09-14,1797.9598398684445,1343.5458362229747,2373.542985759076,8.93284515001624,2025-11-26 22:56:22
2018-09-15,1496.1805099094888,1132.0506244779951,1985.922753851588,8.92515113508583,2025-11-26 22:56:22
2018-09-16,1610.9374848350578,1215.5997535770566,2077.7726057421346,8.917457120155419,2025-11-26 22:56:22
2018-09-17,2135.4200236041097,1620.6483081861263,2881.4573820744235,8.909763105225009,2025-11-26 22:56:22
2018-09-18,2157.9843233130687,1669.1494320937038,2857.59485593146,8.902069090294598,2025-11-26 22:56:22
2018-09-19,2056.104379210543,1552.5293655327557,2730.7955561759336,8.894375075364186,2025-11-26 22:56:22
2018-09-20,2118.3589156723024,1606.310136404404,2816.3310470913743,8.886681060433776,2025-11-26 22:56:22
2018-09-21,1972.1192653995793,1498.7701362681244,2630.1907192868975,8.878987045503363,2025-11-26 22:56:22
2018-09-22,1669.7140350859986,1294.2013540158039,2256.831843362175,8.871293030572955,2025-11-26 22:56:22
2018-09-23,1815.8524555405331,1384.1272935134316,2412.1885857159987,8.863599015642542,2025-11-26 22:56:22
2018-09-24,2415.234212681558,1813.0440258947626,3161.078730072791,8.855905000712132,2025-11-26 22:56:22
2018-09-25,2441.185489467707,1848.806461590505,3157.757376940134,8.848210985781721,2025-11-26 22:56:22
2018-09-26,2317.1191977133667,1735.5999510066224,3008.526731698802,8.840516970851311,2025-11-26 22:56:22
2018-09-27,2368.2317112687642,1808.3108953380395,3133.461687500212,8.8328229559209,2025-11-26 22:56:22
2018-09-28,2181.7478339630366,1685.2491021456315,2856.0297170668887,8.825128940990489,2025-11-26 22:56:22
2018-09-29,1824.5559505225742,1398.6141402087057,2382.0186663358145,8.817434926060079,2025-11-26 22:56:22
2018-09-30,1953.4824679615328,1488.0768066255432,2594.1638912282992,8.809740911129667,2025-11-26 22:56:22
2018-10-01,2552.0522824652544,1936.9582926680853,3324.1872833655116,8.802046896199256,2025-11-26 22:56:22
2018-10-02,2536.6207245407113,1918.0897773382385,3338.343789231974,8.794352881268845,2025-11-26 22:56:22
2018-10-03,2368.8816325327075,1838.1235116921605,3122.314199145594,8.786658866338433,2025-11-26 22:56:22
